player_name,first_name,middle_name,last_name,nick_name,suffix,player_url
Ed Sprague,Ed,,Sprague,,,https://www.baseball-almanac.com/players/player.php?p=spraged01
Ed Stroud,Ed,,Stroud,,,https://www.baseball-almanac.com/players/player.php?p=stroued01
Ed Vande Berg,Ed,Vande,Berg,,,https://www.baseball-almanac.com/players/player.php?p=vandeed01
Ed Whitson,Ed,,Whitson,,,https://www.baseball-almanac.com/players/player.php?p=whitsed01
Ed Wojna,Ed,,Wojna,,,https://www.baseball-almanac.com/players/player.php?p=wojnaed01
Eddie Bane,Eddie,,Bane,,,https://www.baseball-almanac.com/players/player.php?p=baneed01
Eddie Fisher,Eddie,,Fisher,,,https://www.baseball-almanac.com/players/player.php?p=fisheed02
Eddie Kasko,Eddie,,Kasko,,,https://www.baseball-almanac.com/players/player.php?p=kaskoed01
Eddie Leon,Eddie,,Leon,,,https://www.baseball-almanac.com/players/player.php?p=leoned01
Eddie Miller,Eddie,,Miller,,,https://www.baseball-almanac.com/players/player.php?p=milleed04
Eddie Milner,Eddie,,Milner,,,https://www.baseball-almanac.com/players/player.php?p=milneed01
Eddie Murray,Eddie,,Murray,,,https://www.baseball-almanac.com/players/player.php?p=murraed02
Eddie Solomon,Eddie,,Solomon,,,https://www.baseball-almanac.com/players/player.php?p=solomed01
Eddie Watt,Eddie,,Watt,,,https://www.baseball-almanac.com/players/player.php?p=watted01
Eddie Williams,Eddie,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willied01
Eduardo Rodriguez,Eduardo,,Rodriguez,,,https://www.baseball-almanac.com/players/player.php?p=rodried01
Edwin Nunez,Edwin,,Nunez,,,https://www.baseball-almanac.com/players/player.php?p=nunezed01
Elias Sosa,Elias,,Sosa,,,https://www.baseball-almanac.com/players/player.php?p=sosael01
Ellie Hendricks,Ellie,,Hendricks,,,https://www.baseball-almanac.com/players/player.php?p=hendrel01
Ellie Rodriguez,Ellie,,Rodriguez,,,https://www.baseball-almanac.com/players/player.php?p=rodriel01
Elliott Maddox,Elliott,,Maddox,,,https://www.baseball-almanac.com/players/player.php?p=maddoel01
Ellis Burks,Ellis,,Burks,,,https://www.baseball-almanac.com/players/player.php?p=burksel01
Ellis Valentine,Ellis,,Valentine,,,https://www.baseball-almanac.com/players/player.php?p=valenel01
Enos Cabell,Enos,,Cabell,,,https://www.baseball-almanac.com/players/player.php?p=cabelen01
Enrique Romo,Enrique,,Romo,,,https://www.baseball-almanac.com/players/player.php?p=romoen01
Enzo Hernandez,Enzo,,Hernandez,,,https://www.baseball-almanac.com/players/player.php?p=hernaen01
Eric Bell,Eric,,Bell,,,https://www.baseball-almanac.com/players/player.php?p=beller01
Eric Davis,Eric,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=daviser01
Eric King,Eric,,King,,,https://www.baseball-almanac.com/players/player.php?p=kinger01
Eric Nolte,Eric,,Nolte,,,https://www.baseball-almanac.com/players/player.php?p=nolteer01
Eric Plunk,Eric,,Plunk,,,https://www.baseball-almanac.com/players/player.php?p=plunker01
Eric Raich,Eric,,Raich,,,https://www.baseball-almanac.com/players/player.php?p=raicher01
Eric Rasmussen,Eric,,Rasmussen,,,https://www.baseball-almanac.com/players/player.php?p=rasmuer01
Eric Show,Eric,,Show,,,https://www.baseball-almanac.com/players/player.php?p=shower01
Eric Soderholm,Eric,,Soderholm,,,https://www.baseball-almanac.com/players/player.php?p=soderer01
Eric Wilkins,Eric,,Wilkins,,,https://www.baseball-almanac.com/players/player.php?p=wilkier01
Ernest Riles,Ernest,,Riles,,,https://www.baseball-almanac.com/players/player.php?p=rileser01
Ernie Banks,Ernie,,Banks,,,https://www.baseball-almanac.com/players/player.php?p=bankser01
Ernie Camacho,Ernie,,Camacho,,,https://www.baseball-almanac.com/players/player.php?p=camacer01
Ernie McAnally,Ernie,,McAnally,,,https://www.baseball-almanac.com/players/player.php?p=mcanaer01
Ernie Whitt,Ernie,,Whitt,,,https://www.baseball-almanac.com/players/player.php?p=whitter01
Felipe Alou,Felipe,,Alou,,,https://www.baseball-almanac.com/players/player.php?p=aloufe01
Felix Fermin,Felix,,Fermin,,,https://www.baseball-almanac.com/players/player.php?p=fermife01
Felix Millan,Felix,,Millan,,,https://www.baseball-almanac.com/players/player.php?p=millafe01
Fergie Jenkins,Fergie,,Jenkins,,,https://www.baseball-almanac.com/players/player.php?p=jenkife01
Fernando Arroyo,Fernando,,Arroyo,,,https://www.baseball-almanac.com/players/player.php?p=arroyfe01
Fernando Gonzalez,Fernando,,Gonzalez,,,https://www.baseball-almanac.com/players/player.php?p=gonzafe01
Fernando Valenzuela,Fernando,,Valenzuela,,,https://www.baseball-almanac.com/players/player.php?p=valenfe01
Floyd Bannister,Floyd,,Bannister,,,https://www.baseball-almanac.com/players/player.php?p=bannifl01
Floyd Chiffer,Floyd,,Chiffer,,,https://www.baseball-almanac.com/players/player.php?p=chifffl01
Floyd Rayford,Floyd,,Rayford,,,https://www.baseball-almanac.com/players/player.php?p=rayfofl01
Floyd Weaver,Floyd,,Weaver,,,https://www.baseball-almanac.com/players/player.php?p=weavefl01
Floyd Wicker,Floyd,,Wicker,,,https://www.baseball-almanac.com/players/player.php?p=wickefl01
Floyd Youmans,Floyd,,Youmans,,,https://www.baseball-almanac.com/players/player.php?p=youmafl01
Fran Healy,Fran,,Healy,,,https://www.baseball-almanac.com/players/player.php?p=healyfr02
Fran Mullins,Fran,,Mullins,,,https://www.baseball-almanac.com/players/player.php?p=mullifr01
Francisco Barrios,Francisco,,Barrios,,,https://www.baseball-almanac.com/players/player.php?p=barrifr01
Frank Baker,Frank,,Baker,,,https://www.baseball-almanac.com/players/player.php?p=bakerfr02
Frank Bertaina,Frank,,Bertaina,,,https://www.baseball-almanac.com/players/player.php?p=bertafr01
Frank DiPino,Frank,,DiPino,,,https://www.baseball-almanac.com/players/player.php?p=dipinfr01
Frank Duffy,Frank,,Duffy,,,https://www.baseball-almanac.com/players/player.php?p=duffyfr01
Frank Eufemia,Frank,,Eufemia,,,https://www.baseball-almanac.com/players/player.php?p=eufemfr01
Frank Fernandez,Frank,,Fernandez,,,https://www.baseball-almanac.com/players/player.php?p=fernafr01
Frank Howard,Frank,,Howard,,,https://www.baseball-almanac.com/players/player.php?p=howarfr01
Frank Johnson,Frank,,Johnson,,,https://www.baseball-almanac.com/players/player.php?p=johnsfr03
Frank LaCorte,Frank,,LaCorte,,,https://www.baseball-almanac.com/players/player.php?p=lacorfr01
Frank Linzy,Frank,,Linzy,,,https://www.baseball-almanac.com/players/player.php?p=linzyfr01
Frank Pastore,Frank,,Pastore,,,https://www.baseball-almanac.com/players/player.php?p=pastofr01
Frank Quilici,Frank,,Quilici,,,https://www.baseball-almanac.com/players/player.php?p=quilifr01
Frank Reberger,Frank,,Reberger,,,https://www.baseball-almanac.com/players/player.php?p=reberfr01
Frank Riccelli,Frank,,Riccelli,,,https://www.baseball-almanac.com/players/player.php?p=riccefr01
Frank Robinson,Frank,,Robinson,,,https://www.baseball-almanac.com/players/player.php?p=robinfr02
Frank Tanana,Frank,,Tanana,,,https://www.baseball-almanac.com/players/player.php?p=tananfr01
Frank Taveras,Frank,,Taveras,,,https://www.baseball-almanac.com/players/player.php?p=taverfr01
Frank Tepedino,Frank,,Tepedino,,,https://www.baseball-almanac.com/players/player.php?p=tepedfr01
Frank Viola,Frank,,Viola,,,https://www.baseball-almanac.com/players/player.php?p=violafr01
Frank White,Frank,,White,,,https://www.baseball-almanac.com/players/player.php?p=whitefr01
Frank Williams,Frank,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willifr01
Frank Wills,Frank,,Wills,,,https://www.baseball-almanac.com/players/player.php?p=willsfr01
Franklin Stubbs,Franklin,,Stubbs,,,https://www.baseball-almanac.com/players/player.php?p=stubbfr01
Fred Beene,Fred,,Beene,,,https://www.baseball-almanac.com/players/player.php?p=beenefr01
Fred Breining,Fred,,Breining,,,https://www.baseball-almanac.com/players/player.php?p=breinfr01
Fred Gladding,Fred,,Gladding,,,https://www.baseball-almanac.com/players/player.php?p=gladdfr01
Fred Holdsworth,Fred,,Holdsworth,,,https://www.baseball-almanac.com/players/player.php?p=holdsfr01
Fred Howard,Fred,,Howard,,,https://www.baseball-almanac.com/players/player.php?p=howarfr02
Fred Kendall,Fred,,Kendall,,,https://www.baseball-almanac.com/players/player.php?p=kendafr01
Fred Lasher,Fred,,Lasher,,,https://www.baseball-almanac.com/players/player.php?p=lashefr01
Fred Lynn,Fred,,Lynn,,,https://www.baseball-almanac.com/players/player.php?p=lynnfr01
Fred Manrique,Fred,,Manrique,,,https://www.baseball-almanac.com/players/player.php?p=manrifr01
Fred McGriff,Fred,,McGriff,,,https://www.baseball-almanac.com/players/player.php?p=mcgrifr01
Fred Norman,Fred,,Norman,,,https://www.baseball-almanac.com/players/player.php?p=normafr01
Fred Scherman,Fred,,Scherman,,,https://www.baseball-almanac.com/players/player.php?p=scherfr01
Fred Stanley,Fred,,Stanley,,,https://www.baseball-almanac.com/players/player.php?p=stanlfr01
Fred Talbot,Fred,,Talbot,,,https://www.baseball-almanac.com/players/player.php?p=talbofr01
Fred Wenz,Fred,,Wenz,,,https://www.baseball-almanac.com/players/player.php?p=wenzfr01
Freddie Martinez,Freddie,,Martinez,,,https://www.baseball-almanac.com/players/player.php?p=martial02
Freddie Patek,Freddie,,Patek,,,https://www.baseball-almanac.com/players/player.php?p=patekfr01
Freddie Toliver,Freddie,,Toliver,,,https://www.baseball-almanac.com/players/player.php?p=tolivfr01
Fritz Peterson,Fritz,,Peterson,,,https://www.baseball-almanac.com/players/player.php?p=peterfr01
Gail Hopkins,Gail,,Hopkins,,,https://www.baseball-almanac.com/players/player.php?p=hopkiga01
Garry Hancock,Garry,,Hancock,,,https://www.baseball-almanac.com/players/player.php?p=hancoga01
Garry Jestadt,Garry,,Jestadt,,,https://www.baseball-almanac.com/players/player.php?p=jestaga01
Garry Maddox,Garry,,Maddox,,,https://www.baseball-almanac.com/players/player.php?p=maddoga01
Garry Templeton,Garry,,Templeton,,,https://www.baseball-almanac.com/players/player.php?p=templga01
Garth Iorg,Garth,,Iorg,,,https://www.baseball-almanac.com/players/player.php?p=iorgga01
Gary Alexander,Gary,,Alexander,,,https://www.baseball-almanac.com/players/player.php?p=alexaga01
Gary Allenson,Gary,,Allenson,,,https://www.baseball-almanac.com/players/player.php?p=allenga01
Gary Beare,Gary,,Beare,,,https://www.baseball-almanac.com/players/player.php?p=bearega01
Gary Carter,Gary,,Carter,,,https://www.baseball-almanac.com/players/player.php?p=cartega01
Gary Gaetti,Gary,,Gaetti,,,https://www.baseball-almanac.com/players/player.php?p=gaettga01
Gary Gentry,Gary,,Gentry,,,https://www.baseball-almanac.com/players/player.php?p=gentrga01
Gary Gray,Gary,,Gray,,,https://www.baseball-almanac.com/players/player.php?p=grayga01
Gary Green,Gary,,Green,,,https://www.baseball-almanac.com/players/player.php?p=greenga01
Gary Lavelle,Gary,,Lavelle,,,https://www.baseball-almanac.com/players/player.php?p=lavelga01
Gary Lucas,Gary,,Lucas,,,https://www.baseball-almanac.com/players/player.php?p=lucasga01
Gary Matthews,Gary,,Matthews,,,https://www.baseball-almanac.com/players/player.php?p=matthga01
Gary Neibauer,Gary,,Neibauer,,,https://www.baseball-almanac.com/players/player.php?p=neibaga01
Gary Nolan,Gary,,Nolan,,,https://www.baseball-almanac.com/players/player.php?p=nolanga01
Gary Peters,Gary,,Peters,,,https://www.baseball-almanac.com/players/player.php?p=peterga01
Gary Pettis,Gary,,Pettis,,,https://www.baseball-almanac.com/players/player.php?p=pettiga01
Gary Rajsich,Gary,,Rajsich,,,https://www.baseball-almanac.com/players/player.php?p=rajsiga01
Gary Redus,Gary,,Redus,,,https://www.baseball-almanac.com/players/player.php?p=redusga01
Gary Roenicke,Gary,,Roenicke,,,https://www.baseball-almanac.com/players/player.php?p=roeniga01
Gary Ross,Gary,,Ross,,,https://www.baseball-almanac.com/players/player.php?p=rossga01
Gary Serum,Gary,,Serum,,,https://www.baseball-almanac.com/players/player.php?p=serumga01
Gary Sheffield,Gary,,Sheffield,,,https://www.baseball-almanac.com/players/player.php?p=sheffga01
Gary Sutherland,Gary,,Sutherland,,,https://www.baseball-almanac.com/players/player.php?p=suthega01
Gary Thomasson,Gary,,Thomasson,,,https://www.baseball-almanac.com/players/player.php?p=thomaga01
Gary Thurman,Gary,,Thurman,,,https://www.baseball-almanac.com/players/player.php?p=thurmga01
Gary Varsho,Gary,,Varsho,,,https://www.baseball-almanac.com/players/player.php?p=varshga01
Gary Wagner,Gary,,Wagner,,,https://www.baseball-almanac.com/players/player.php?p=wagnega01
Gary Ward,Gary,,Ward,,,https://www.baseball-almanac.com/players/player.php?p=wardga01
Gary Waslewski,Gary,,Waslewski,,,https://www.baseball-almanac.com/players/player.php?p=waslega01
Gary Wheelock,Gary,,Wheelock,,,https://www.baseball-almanac.com/players/player.php?p=wheelga01
Gary Woods,Gary,,Woods,,,https://www.baseball-almanac.com/players/player.php?p=woodsga01
Gates Brown,Gates,,Brown,,,https://www.baseball-almanac.com/players/player.php?p=brownga01
Gaylord Perry,Gaylord,,Perry,,,https://www.baseball-almanac.com/players/player.php?p=perryga01
Gene Alley,Gene,,Alley,,,https://www.baseball-almanac.com/players/player.php?p=alleyge01
Gene Brabender,Gene,,Brabender,,,https://www.baseball-almanac.com/players/player.php?p=brabege01
Gene Clines,Gene,,Clines,,,https://www.baseball-almanac.com/players/player.php?p=clinege01
Gene Garber,Gene,,Garber,,,https://www.baseball-almanac.com/players/player.php?p=garbege01
Gene Hiser,Gene,,Hiser,,,https://www.baseball-almanac.com/players/player.php?p=hiserge01
Gene Lamont,Gene,,Lamont,,,https://www.baseball-almanac.com/players/player.php?p=lamonge01
Gene Larkin,Gene,,Larkin,,,https://www.baseball-almanac.com/players/player.php?p=larkige01
Gene Locklear,Gene,,Locklear,,,https://www.baseball-almanac.com/players/player.php?p=locklge01
Gene Mauch,Gene,,Mauch,,,https://www.baseball-almanac.com/players/player.php?p=mauchge01
Gene Michael,Gene,,Michael,,,https://www.baseball-almanac.com/players/player.php?p=michage01
Gene Nelson,Gene,,Nelson,,,https://www.baseball-almanac.com/players/player.php?p=nelsoge01
Gene Pentz,Gene,,Pentz,,,https://www.baseball-almanac.com/players/player.php?p=pentzge01
Gene Richards,Gene,,Richards,,,https://www.baseball-almanac.com/players/player.php?p=richage01
Gene Tenace,Gene,,Tenace,,,https://www.baseball-almanac.com/players/player.php?p=tenacge01
Gene Walter,Gene,,Walter,,,https://www.baseball-almanac.com/players/player.php?p=waltege01
Geno Petralli,Geno,,Petralli,,,https://www.baseball-almanac.com/players/player.php?p=petrage01
Geoff Zahn,Geoff,,Zahn,,,https://www.baseball-almanac.com/players/player.php?p=zahnge01
George Bamberger,George,,Bamberger,,,https://www.baseball-almanac.com/players/player.php?p=bambege01
George Bell,George,,Bell,,,https://www.baseball-almanac.com/players/player.php?p=bellge02
George Bjorkman,George,,Bjorkman,,,https://www.baseball-almanac.com/players/player.php?p=bjorkge01
George Brett,George,,Brett,,,https://www.baseball-almanac.com/players/player.php?p=brettge01
George Brunet,George,,Brunet,,,https://www.baseball-almanac.com/players/player.php?p=brunege01
George Cappuzzello,George,,Cappuzzello,,,https://www.baseball-almanac.com/players/player.php?p=cappuge01
George Culver,George,,Culver,,,https://www.baseball-almanac.com/players/player.php?p=culvege01
George Foster,George,,Foster,,,https://www.baseball-almanac.com/players/player.php?p=fostege01
George Frazier,George,,Frazier,,,https://www.baseball-almanac.com/players/player.php?p=frazige01
George Hendrick,George,,Hendrick,,,https://www.baseball-almanac.com/players/player.php?p=hendrge01
George Lauzerique,George,,Lauzerique,,,https://www.baseball-almanac.com/players/player.php?p=lauzege01
George Mitterwald,George,,Mitterwald,,,https://www.baseball-almanac.com/players/player.php?p=mittege01
George Riley,George,,Riley,,,https://www.baseball-almanac.com/players/player.php?p=rileyge01
George Scott,George,,Scott,,,https://www.baseball-almanac.com/players/player.php?p=scottge01
George Spriggs,George,,Spriggs,,,https://www.baseball-almanac.com/players/player.php?p=sprigge01
George Stone,George,,Stone,,,https://www.baseball-almanac.com/players/player.php?p=stonege02
George Theodore,George,,Theodore,,,https://www.baseball-almanac.com/players/player.php?p=theodge01
George Thomas,George,,Thomas,,,https://www.baseball-almanac.com/players/player.php?p=thomage01
George Vukovich,George,,Vukovich,,,https://www.baseball-almanac.com/players/player.php?p=vukovge01
George Wright,George,,Wright,,,https://www.baseball-almanac.com/players/player.php?p=wrighge03
George Zeber,George,,Zeber,,,https://www.baseball-almanac.com/players/player.php?p=zeberge01
Gerald Perry,Gerald,,Perry,,,https://www.baseball-almanac.com/players/player.php?p=perryge01
Gerald Young,Gerald,,Young,,,https://www.baseball-almanac.com/players/player.php?p=youngge02
German Gonzalez,German,,Gonzalez,,,https://www.baseball-almanac.com/players/player.php?p=gonzage01
German Jimenez,German,,Jimenez,,,https://www.baseball-almanac.com/players/player.php?p=jimenge01
German Rivera,German,,Rivera,,,https://www.baseball-almanac.com/players/player.php?p=riverge01
Gerry Arrigo,Gerry,,Arrigo,,,https://www.baseball-almanac.com/players/player.php?p=arrigge01
Gerry Davis,Gerry,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisge03
Gil Flores,Gil,,Flores,,,https://www.baseball-almanac.com/players/player.php?p=floregi01
Gil Garrido,Gil,,Garrido,,,https://www.baseball-almanac.com/players/player.php?p=garrigi01
Gil Hodges,Gil,,Hodges,,,https://www.baseball-almanac.com/players/player.php?p=hodgegi01
Glen Cook,Glen,,Cook,,,https://www.baseball-almanac.com/players/player.php?p=cookgl01
Glenn Abbott,Glenn,,Abbott,,,https://www.baseball-almanac.com/players/player.php?p=abbotgl01
Glenn Adams,Glenn,,Adams,,,https://www.baseball-almanac.com/players/player.php?p=adamsgl01
Glenn Beckert,Glenn,,Beckert,,,https://www.baseball-almanac.com/players/player.php?p=beckegl01
Glenn Borgmann,Glenn,,Borgmann,,,https://www.baseball-almanac.com/players/player.php?p=borgmgl01
Glenn Braggs,Glenn,,Braggs,,,https://www.baseball-almanac.com/players/player.php?p=bragggl01
Glenn Brummer,Glenn,,Brummer,,,https://www.baseball-almanac.com/players/player.php?p=brummgl01
Glenn Burke,Glenn,,Burke,,,https://www.baseball-almanac.com/players/player.php?p=burkegl01
